ts,container,cpu_pct,mem_used,mem_pct
1780068422,xpltest-redis-1,1.40,10.04MiB/512MiB,1.96
1780068422,xpltest-worker-1,0.34,278.3MiB/512MiB,54.36
1780068426,xpltest-app-1,69.49,639MiB/1GiB,62.40
1780068426,xpltest-postgres-1,2.09,178.2MiB/2GiB,8.70
1780068426,xpltest-redis-1,0.70,10.16MiB/512MiB,1.98
1780068426,xpltest-worker-1,0.40,278.4MiB/512MiB,54.37
1780068429,xpltest-app-1,46.09,635.8MiB/1GiB,62.09
1780068429,xpltest-postgres-1,1.40,178MiB/2GiB,8.69
1780068429,xpltest-redis-1,0.84,10MiB/512MiB,1.95
1780068429,xpltest-worker-1,0.13,278.6MiB/512MiB,54.41
1780068433,xpltest-app-1,53.72,640.1MiB/1GiB,62.51
1780068433,xpltest-postgres-1,1.51,178.2MiB/2GiB,8.70
1780068433,xpltest-redis-1,0.90,10.09MiB/512MiB,1.97
1780068433,xpltest-worker-1,1.03,278.6MiB/512MiB,54.41
1780068437,xpltest-app-1,49.12,645.3MiB/1GiB,63.02
1780068437,xpltest-postgres-1,3.44,178.5MiB/2GiB,8.72
1780068437,xpltest-redis-1,1.96,10.42MiB/512MiB,2.04
1780068437,xpltest-worker-1,0.14,278.8MiB/512MiB,54.46
1780068440,xpltest-app-1,52.32,642.2MiB/1GiB,62.71
1780068440,xpltest-postgres-1,2.79,178.6MiB/2GiB,8.72
1780068440,xpltest-redis-1,0.77,10.36MiB/512MiB,2.02
1780068440,xpltest-worker-1,0.29,278.6MiB/512MiB,54.42
1780068444,xpltest-app-1,67.41,645.3MiB/1GiB,63.02
1780068444,xpltest-postgres-1,0.95,178.6MiB/2GiB,8.72
1780068444,xpltest-redis-1,1.00,10.1MiB/512MiB,1.97
1780068444,xpltest-worker-1,0.39,279MiB/512MiB,54.49
1780068447,xpltest-app-1,91.34,646.5MiB/1GiB,63.14
1780068447,xpltest-postgres-1,2.92,179MiB/2GiB,8.74
1780068447,xpltest-redis-1,2.13,10.06MiB/512MiB,1.96
1780068447,xpltest-worker-1,0.14,278.8MiB/512MiB,54.44
1780068451,xpltest-app-1,99.22,646.4MiB/1GiB,63.12
1780068451,xpltest-postgres-1,0.71,179MiB/2GiB,8.74
1780068451,xpltest-redis-1,1.14,10.31MiB/512MiB,2.01
1780068451,xpltest-worker-1,0.48,279MiB/512MiB,54.50
1780068454,xpltest-app-1,100.24,646.2MiB/1GiB,63.11
1780068454,xpltest-postgres-1,0.89,179MiB/2GiB,8.74
1780068454,xpltest-redis-1,0.46,10.11MiB/512MiB,1.97
1780068454,xpltest-worker-1,0.23,278.8MiB/512MiB,54.45
1780068458,xpltest-app-1,0.00,0B/0B,0.00
1780068458,xpltest-postgres-1,1.62,122.6MiB/2GiB,5.99
1780068458,xpltest-redis-1,0.38,10.05MiB/512MiB,1.96
1780068458,xpltest-worker-1,0.06,278.6MiB/512MiB,54.42
1780068461,xpltest-app-1,92.68,280.3MiB/1GiB,27.37
1780068461,xpltest-postgres-1,7.72,174.4MiB/2GiB,8.52
1780068461,xpltest-redis-1,0.48,10.07MiB/512MiB,1.97
1780068461,xpltest-worker-1,0.31,278.9MiB/512MiB,54.48
1780068465,xpltest-app-1,57.45,294.1MiB/1GiB,28.73
1780068465,xpltest-postgres-1,4.06,175.2MiB/2GiB,8.56
1780068465,xpltest-redis-1,1.14,10.18MiB/512MiB,1.99
1780068465,xpltest-worker-1,0.22,278.7MiB/512MiB,54.44
1780068468,xpltest-app-1,42.58,296MiB/1GiB,28.91
1780068468,xpltest-postgres-1,1.78,176.7MiB/2GiB,8.63
1780068468,xpltest-redis-1,0.84,10.34MiB/512MiB,2.02
1780068468,xpltest-worker-1,0.17,278.6MiB/512MiB,54.41
1780068472,xpltest-app-1,51.95,305.8MiB/1GiB,29.87
1780068472,xpltest-postgres-1,4.23,176.8MiB/2GiB,8.63
1780068472,xpltest-redis-1,3.16,10.11MiB/512MiB,1.97
1780068472,xpltest-worker-1,0.32,278.9MiB/512MiB,54.47
