ts,container,cpu_pct,mem_used,mem_pct
1780067568,xpltest-redis-1,2.43,10.07MiB/512MiB,1.97
1780067568,xpltest-worker-1,0.26,279.2MiB/512MiB,54.53
1780067571,xpltest-app-1,98.74,387.9MiB/1GiB,37.88
1780067571,xpltest-postgres-1,13.32,167.9MiB/2GiB,8.20
1780067571,xpltest-redis-1,0.71,10.09MiB/512MiB,1.97
1780067571,xpltest-worker-1,0.37,279.3MiB/512MiB,54.55
1780067575,xpltest-app-1,101.04,394MiB/1GiB,38.48
1780067575,xpltest-postgres-1,9.36,167.9MiB/2GiB,8.20
1780067575,xpltest-redis-1,0.84,10.1MiB/512MiB,1.97
1780067575,xpltest-worker-1,0.19,279.6MiB/512MiB,54.61
1780067578,xpltest-app-1,101.48,395.4MiB/1GiB,38.62
1780067578,xpltest-postgres-1,14.19,167.9MiB/2GiB,8.20
1780067578,xpltest-redis-1,3.12,10.11MiB/512MiB,1.97
1780067578,xpltest-worker-1,0.26,278.7MiB/512MiB,54.43
1780067581,xpltest-app-1,99.88,401.1MiB/1GiB,39.17
1780067581,xpltest-postgres-1,8.28,167.9MiB/2GiB,8.20
1780067581,xpltest-redis-1,0.55,10.34MiB/512MiB,2.02
1780067581,xpltest-worker-1,0.40,278.7MiB/512MiB,54.43
1780067584,xpltest-app-1,99.79,413MiB/1GiB,40.33
1780067584,xpltest-postgres-1,4.91,167.8MiB/2GiB,8.19
1780067584,xpltest-redis-1,0.38,10.16MiB/512MiB,1.99
1780067584,xpltest-worker-1,0.21,278.7MiB/512MiB,54.43
1780067588,xpltest-app-1,100.45,412.2MiB/1GiB,40.26
1780067588,xpltest-postgres-1,5.53,167.9MiB/2GiB,8.20
1780067588,xpltest-redis-1,0.79,10.09MiB/512MiB,1.97
1780067588,xpltest-worker-1,0.13,279MiB/512MiB,54.48
1780067591,xpltest-app-1,99.94,412.7MiB/1GiB,40.30
1780067591,xpltest-postgres-1,15.11,168.3MiB/2GiB,8.22
1780067591,xpltest-redis-1,0.30,10.37MiB/512MiB,2.02
1780067591,xpltest-worker-1,0.33,279MiB/512MiB,54.50
1780067595,xpltest-app-1,98.93,415.1MiB/1GiB,40.53
1780067595,xpltest-postgres-1,12.00,167.8MiB/2GiB,8.20
1780067595,xpltest-redis-1,0.39,10.29MiB/512MiB,2.01
1780067595,xpltest-worker-1,0.09,278.5MiB/512MiB,54.39
1780067598,xpltest-app-1,100.12,416.2MiB/1GiB,40.65
1780067598,xpltest-postgres-1,14.79,168.2MiB/2GiB,8.21
1780067598,xpltest-redis-1,0.30,10.05MiB/512MiB,1.96
1780067598,xpltest-worker-1,0.27,278.6MiB/512MiB,54.41
1780067602,xpltest-app-1,100.46,414.3MiB/1GiB,40.46
1780067602,xpltest-postgres-1,10.85,167.9MiB/2GiB,8.20
1780067602,xpltest-redis-1,1.12,10.1MiB/512MiB,1.97
1780067602,xpltest-worker-1,0.80,278.4MiB/512MiB,54.38
1780067605,xpltest-app-1,104.76,417.8MiB/1GiB,40.80
1780067605,xpltest-postgres-1,8.79,168.2MiB/2GiB,8.21
1780067605,xpltest-redis-1,0.59,10.09MiB/512MiB,1.97
1780067605,xpltest-worker-1,0.23,278.4MiB/512MiB,54.38
1780067609,xpltest-app-1,103.51,420.2MiB/1GiB,41.03
1780067609,xpltest-postgres-1,17.48,168MiB/2GiB,8.20
1780067609,xpltest-redis-1,0.34,10.09MiB/512MiB,1.97
1780067609,xpltest-worker-1,0.29,279.7MiB/512MiB,54.64
1780067612,xpltest-app-1,99.47,417.8MiB/1GiB,40.80
1780067612,xpltest-postgres-1,18.35,168.5MiB/2GiB,8.23
1780067612,xpltest-redis-1,1.81,10.18MiB/512MiB,1.99
1780067612,xpltest-worker-1,0.44,278.8MiB/512MiB,54.45
1780067616,xpltest-app-1,103.37,426.6MiB/1GiB,41.66
1780067616,xpltest-postgres-1,4.70,167.8MiB/2GiB,8.19
1780067616,xpltest-redis-1,0.70,10.07MiB/512MiB,1.97
1780067616,xpltest-worker-1,0.17,279.6MiB/512MiB,54.61
1780067620,xpltest-app-1,101.87,427.3MiB/1GiB,41.72
1780067620,xpltest-postgres-1,3.80,167.8MiB/2GiB,8.19
1780067620,xpltest-redis-1,0.42,10.31MiB/512MiB,2.01
1780067620,xpltest-worker-1,0.47,279MiB/512MiB,54.50
1780067623,xpltest-app-1,99.39,424.4MiB/1GiB,41.45
1780067623,xpltest-postgres-1,15.07,168.1MiB/2GiB,8.21
1780067623,xpltest-redis-1,1.88,10.15MiB/512MiB,1.98
1780067623,xpltest-worker-1,0.18,279MiB/512MiB,54.50
1780067627,xpltest-app-1,100.67,424.7MiB/1GiB,41.47
1780067627,xpltest-postgres-1,16.28,167.9MiB/2GiB,8.20
1780067627,xpltest-redis-1,0.25,10.22MiB/512MiB,2.00
1780067627,xpltest-worker-1,0.09,279MiB/512MiB,54.49
1780067630,xpltest-app-1,95.52,430.9MiB/1GiB,42.08
1780067630,xpltest-postgres-1,3.99,167.8MiB/2GiB,8.19
1780067630,xpltest-redis-1,1.19,9.973MiB/512MiB,1.95
1780067630,xpltest-worker-1,0.91,278.9MiB/512MiB,54.48
1780067634,xpltest-app-1,95.17,426.8MiB/1GiB,41.68
1780067634,xpltest-postgres-1,10.86,167.9MiB/2GiB,8.20
1780067634,xpltest-redis-1,0.38,10.11MiB/512MiB,1.98
1780067634,xpltest-worker-1,0.40,278.6MiB/512MiB,54.41
1780067637,xpltest-app-1,101.29,426.3MiB/1GiB,41.63
1780067637,xpltest-postgres-1,13.42,167.8MiB/2GiB,8.19
1780067637,xpltest-redis-1,0.35,10.02MiB/512MiB,1.96
1780067637,xpltest-worker-1,0.09,279.7MiB/512MiB,54.62
1780067641,xpltest-app-1,102.18,431.2MiB/1GiB,42.11
1780067641,xpltest-postgres-1,13.68,167.9MiB/2GiB,8.20
1780067641,xpltest-redis-1,0.35,10.04MiB/512MiB,1.96
1780067641,xpltest-worker-1,0.33,278.8MiB/512MiB,54.45
1780067644,xpltest-app-1,95.80,428.4MiB/1GiB,41.83
1780067644,xpltest-postgres-1,10.13,167.9MiB/2GiB,8.20
1780067644,xpltest-redis-1,1.00,10.13MiB/512MiB,1.98
1780067644,xpltest-worker-1,0.33,279MiB/512MiB,54.50
1780067648,xpltest-app-1,100.64,427.5MiB/1GiB,41.75
1780067648,xpltest-postgres-1,9.59,168MiB/2GiB,8.20
1780067648,xpltest-redis-1,3.20,10.18MiB/512MiB,1.99
1780067648,xpltest-worker-1,0.15,279.1MiB/512MiB,54.51
1780067651,xpltest-app-1,99.34,431.4MiB/1GiB,42.13
1780067651,xpltest-postgres-1,14.88,167.8MiB/2GiB,8.19
1780067651,xpltest-redis-1,0.33,10.12MiB/512MiB,1.98
1780067651,xpltest-worker-1,0.30,279.6MiB/512MiB,54.61
1780067655,xpltest-app-1,99.98,427MiB/1GiB,41.70
1780067655,xpltest-postgres-1,7.18,167.9MiB/2GiB,8.20
1780067655,xpltest-redis-1,0.44,10.09MiB/512MiB,1.97
1780067655,xpltest-worker-1,0.11,278.9MiB/512MiB,54.46
1780067658,xpltest-app-1,103.16,425.8MiB/1GiB,41.58
1780067658,xpltest-postgres-1,10.16,167.8MiB/2GiB,8.19
1780067658,xpltest-redis-1,2.13,10.09MiB/512MiB,1.97
1780067658,xpltest-worker-1,0.08,278.9MiB/512MiB,54.48
1780067662,xpltest-app-1,100.70,429.8MiB/1GiB,41.97
1780067662,xpltest-postgres-1,33.57,159.6MiB/2GiB,7.79
1780067662,xpltest-redis-1,1.31,10.09MiB/512MiB,1.97
1780067662,xpltest-worker-1,0.51,278.9MiB/512MiB,54.47
1780067665,xpltest-app-1,94.53,429.7MiB/1GiB,41.97
1780067665,xpltest-postgres-1,5.95,159.9MiB/2GiB,7.81
1780067665,xpltest-redis-1,0.47,10.38MiB/512MiB,2.03
1780067665,xpltest-worker-1,0.14,279.1MiB/512MiB,54.51
1780067669,xpltest-app-1,100.38,428.1MiB/1GiB,41.81
1780067669,xpltest-postgres-1,5.52,160.4MiB/2GiB,7.83
1780067669,xpltest-redis-1,0.35,10.12MiB/512MiB,1.98
1780067669,xpltest-worker-1,0.12,279.2MiB/512MiB,54.53
1780067672,xpltest-app-1,97.85,428.8MiB/1GiB,41.88
1780067672,xpltest-postgres-1,13.28,160.4MiB/2GiB,7.83
1780067672,xpltest-redis-1,0.75,10.12MiB/512MiB,1.98
1780067672,xpltest-worker-1,0.37,279MiB/512MiB,54.49
1780067676,xpltest-app-1,95.51,425.9MiB/1GiB,41.59
1780067676,xpltest-postgres-1,8.77,160.7MiB/2GiB,7.85
1780067676,xpltest-redis-1,0.96,10.03MiB/512MiB,1.96
1780067676,xpltest-worker-1,0.07,279.3MiB/512MiB,54.54
1780067680,xpltest-app-1,99.67,423.2MiB/1GiB,41.33
1780067680,xpltest-postgres-1,12.88,160.3MiB/2GiB,7.83
1780067680,xpltest-redis-1,0.41,10.03MiB/512MiB,1.96
1780067680,xpltest-worker-1,0.17,279.3MiB/512MiB,54.56
